timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
177593001,-0.048176154,-0.09535843,0.075551264,4000,0,-6.107325,-3.8942466,-15.990306,4000
177597017,0.089589454,-0.017871996,0.05862609,4016,0,-3.338161,2.2288203,-9.97457,4016
177601002,0.122066386,0.0074655507,0.081448436,3985,0,-0.28648204,-3.994949,-6.0045924,3985
177605003,-0.09350289,0.01626213,0.078454606,4001,0,-8.007561,3.922938,-12.925353,4001
177609002,0.3224441,-0.044570368,0.05236761,3999,0,-4.6328626,-6.797509,-15.484342,3999
177613000,-0.040143576,0.06027536,0.06727872,3998,0,-2.6134315,1.0278279,-9.747602,3998
177617018,0.22603783,0.13001497,0.042456716,4018,0,-2.7222724,0.7298007,-10.251325,4018
177621002,-0.1646214,-0.030091252,0.049531788,3984,0,-7.488581,-2.9879317,-16.188503,3984
177625001,0.10755554,0.06552685,0.02868792,3999,0,-6.7235794,1.4067447,-10.519895,3999
177629001,0.21740718,0.1944599,0.09556939,4000,0,-0.46957538,-4.301528,-7.372655,4000
177633001,-0.09116972,0.22950055,0.025372041,4000,0,-3.5901532,2.3465118,-12.064588,4000
177637018,0.11757123,0.10123813,0.052351933,4017,0,-5.018415,-4.0329094,-18.362024,4017
177641002,0.055659447,0.12078734,0.064136855,3984,0,-4.382207,1.1074148,-11.250998,3984
177645000,0.17989084,0.1596878,0.04459851,3998,0,-1.5984682,-2.5216532,-5.715331,3998
177649001,-0.15635239,0.09002925,0.08836141,4001,0,-7.753574,1.1687113,-12.4388485,4001
177653003,0.26549563,-0.0031720174,0.042529214,4002,0,-5.9770927,-3.982001,-16.659683,4002
177657019,-0.030613065,0.1160362,0.090139806,4016,0,-1.6630518,-1.1001321,-8.615585,4016
177660999,0.1451439,0.19771571,0.0560376,3980,0,-2.1153898,3.5875852,-8.446456,3980
177665001,-0.06147563,-0.08353399,0.06717196,4002,0,-6.762158,-5.46398,-17.998062,4002
177669002,0.024646373,-0.01493546,0.05844125,4001,0,-6.7997727,3.592497,-10.42591,4001
177672999,0.33676705,0.08059759,0.108907126,3997,0,1.1842058,-5.485772,-5.938703,3997
177677018,-0.11132369,0.034048945,0.0766241,4019,0,-4.974018,1.6894609,-12.341487,4019
177681001,0.25072184,-0.09100782,0.07455827,3983,0,-4.5531135,-3.3311477,-18.67249,3983
177684999,0.08472272,-0.01227153,0.10361566,3998,0,-3.0781522,0.7407645,-9.700549,3998
177689003,0.19844405,0.016502332,0.060447022,4004,0,-2.861741,-1.9745957,-5.7721095,4004
177693000,-0.108607024,-0.21450914,0.09327736,3997,0,-9.455015,-0.45773163,-19.04041,3997
177697021,0.2845035,-0.10441592,0.067049615,4021,0,-5.075841,-1.8533331,-16.179409,4021
177701000,0.045803506,0.11011469,0.1019955,3979,0,3.7209942,-2.3344002,-2.151023,3979
177705000,0.04403136,0.071755745,0.07575899,4000,0,-3.962493,4.726186,-11.231554,4000
177709002,0.1139719,-0.18734457,0.08935503,4002,0,-7.4361777,-6.878743,-20.275919,4002
177713001,0.05583444,-0.10007259,0.07994727,3999,0,-6.0948,2.6112642,-8.139056,3999
177717016,0.37818152,0.08206855,0.10225369,4015,0,1.2125208,-5.444715,-2.3052437,4015
177721001,-0.2195309,-0.06208899,0.07944601,3985,0,-5.7777505,-0.32595202,-17.610142,3985
177725000,0.194614,-0.17809035,0.05505112,3999,0,-8.558316,0.14447726,-23.262135,3999
177729002,-0.0030850975,-0.0029690287,0.115071565,4002,0,-2.4434857,-1.7665967,-4.816496,4002
177733001,-0.048841875,0.10430835,0.045193687,3999,0,-2.1694992,2.5781944,-3.0818062,3999
177737017,-0.024466889,-0.13478273,0.10898907,4016,0,-7.7272673,-2.5932434,-17.916636,4016
177741002,0.057155836,-0.07647788,0.08211171,3985,0,-6.8844905,-0.8865942,-17.557255,3985
177745000,0.11663122,0.11455723,0.08208618,3998,0,3.384402,-4.034661,-6.2064195,3998
177749001,-0.08731224,0.117032744,0.10346669,4001,0,-2.9379215,2.391969,-6.357524,4001
177753001,0.08514677,-0.08544671,0.08448994,4000,0,-8.343544,-4.241937,-21.456715,4000
177757018,-0.14025977,-0.08959962,0.10126322,4017,0,-9.215609,3.1426988,-12.7221575,4017
177761001,0.21493593,0.127062,0.07793711,3983,0,-2.0159574,-2.4920518,-1.770552,3983
177765001,-0.1645978,0.10834664,0.08077513,4000,0,-3.6760776,-2.8751805,-11.494005,4000
177769002,0.1913957,-0.0073911976,0.06526497,4001,0,-7.429149,1.7909507,-22.656235,4001
177773000,-0.0059954734,0.05155111,0.10143287,3998,0,-1.8645245,-2.2787857,-11.183351,3998
177777016,-0.10128128,0.16473997,0.036297467,4016,0,-1.7629262,3.0400152,1.526501,4016
177781001,0.26267385,0.0012673989,0.09614784,3985,0,-5.4673147,-6.4660325,-13.124332,3985
177785002,0.12847051,-0.009445469,0.081737034,4001,0,-6.697549,2.1084898,-19.105316,4001
177789001,0.19094224,0.0023023826,0.034090653,3999,0,0.88628596,-2.9083474,-10.420655,3999
177793000,-0.08362624,0.046296105,0.052283235,3999,0,-5.1747785,-0.4203501,-7.516109,3999
177797017,0.40925235,-0.030614683,0.03736363,4017,0,-4.937529,-5.1170845,-13.304057,4017
177801000,-0.085492216,-0.22897656,0.076121405,3983,0,-4.86845,3.48786,-14.080268,3983
177805000,-0.0003603593,-0.12327703,0.02287322,4000,0,-7.8927193,2.6650653,-6.435794,4000
177809002,0.06696514,-0.08984805,0.036081858,4002,0,-3.9113848,-6.739722,-7.776102,4002
177812999,0.33272094,-0.10742075,0.056378484,3997,0,-3.181535,0.2208406,-14.047325,3997
177817016,0.16207339,-0.09231143,0.074637,4017,0,0.60680324,-0.8609105,-13.180412,4017
177821001,-0.14586566,-0.10671925,0.0035349969,3985,0,-4.512271,2.7482848,-8.04475,3985
177825000,0.32719964,-0.22517751,0.047510188,3999,0,-6.2497377,-6.9369254,-9.244776,3999
177829003,0.26982623,-0.15713316,0.06789392,4003,0,-4.341976,0.46047035,-7.8358603,4003
177833002,0.2305835,-0.17512056,0.025097808,3999,0,-1.6277921,-0.7525452,-10.185321,3999
177837016,-0.14786337,-0.1812204,0.0316936,4014,0,-9.129423,1.1557374,-17.277708,4014
177841000,0.4754485,-0.09720427,-0.0006605543,3984,0,-4.6358156,-3.3799355,-11.739663,3984
177845003,0.15189898,-0.14002207,0.0725125,4003,0,-1.061394,-0.9357856,-3.9475338,4003
177849003,0.11361811,-0.07711674,0.016691653,4000,0,-6.123068,6.2338443,-10.205056,4000
177853001,0.16893826,-0.16627431,0.02715346,3998,0,-5.2715387,-7.0841026,-14.414219,3998
177857016,0.33659917,-0.14694017,0.022369096,4015,0,-4.2164044,-0.14453782,-10.630579,4015
177861000,0.54420274,0.04681107,0.048511613,3984,0,1.846359,-4.0201426,-4.113375,3984
177865004,-0.0368758,-0.030356202,0.014159626,4004,0,-3.6410925,3.5677452,-8.863519,4004
177869001,0.30185777,-0.28261542,0.0046402933,3997,0,-12.103872,-2.5322013,-17.959244,3997
177873002,0.32034668,-0.08968931,0.03383785,4001,0,-6.5296936,-1.3602511,-6.8312154,4001
177877018,0.424325,0.03978713,-0.023544576,4016,0,0.79009086,-2.2715902,-2.4822037,4016
177881000,0.007558385,-0.030460425,0.02381275,3982,0,-4.445592,1.0856667,-14.352354,3982
177885001,0.3544985,-0.092728235,-0.026315218,4001,0,-7.5872436,0.47421792,-18.87256,4001
177889002,0.24376751,-0.12280024,0.023527974,4001,0,-3.3932495,-3.620569,-5.720765,4001
177893000,0.27334407,0.17047518,0.020050107,3998,0,-2.1128643,5.114032,1.870716,3998
177897019,0.4441744,-0.014238757,0.006785505,4019,0,-2.253941,-8.6196165,-14.005454,4019
177901001,0.13964374,-0.13031434,0.0017771836,3982,0,-10.177724,3.2693193,-23.42694,3982
177905000,0.6083413,0.08912101,-0.015198654,3999,0,-0.687163,-3.9552586,-6.159822,3999
177909002,-0.016815072,0.0331058,-0.011786641,4002,0,-2.2192786,0.4187243,-0.63649255,4002
177913001,0.34546018,-0.087584235,-0.010983913,3999,0,-11.127324,1.5350167,-17.671667,3999
177917020,0.33017597,-0.030531345,0.018624472,4019,0,-3.8505046,-3.639656,-14.663004,4019
177921026,0.21534884,0.079550244,-0.03215432,4006,0,-0.3847703,1.3379225,-2.739991,4006
177924999,0.31404215,0.15626383,0.011094177,3973,0,-0.35601872,-2.931768,-6.798196,3973
177929001,0.30727902,-0.031392567,-0.017162517,4002,0,-7.5764093,0.21295208,-19.650581,4002
177933002,0.31982738,-0.17167866,0.001777725,4001,0,-5.8093815,-2.2147498,-12.552644,4001
177937016,0.22883172,0.10233249,-0.0027661163,4014,0,-3.3139362,2.174077,1.6433072,4014
177941001,0.4761773,0.048055965,-0.022367956,3985,0,-1.6152443,-7.637469,-8.701014,3985
177945002,0.14546825,-0.1492057,0.010025794,4001,0,-9.64315,2.8581414,-22.63559,4001
177949001,0.4793124,-0.041345388,-0.03280149,3999,0,-4.1899533,-0.039071158,-10.591607,3999
177953001,-0.061733272,0.02019721,-0.010718581,4000,0,-2.3277671,-0.14811942,0.88181186,4000
177957020,0.38172802,0.007909037,-0.019284459,4019,0,-7.8049245,1.4993532,-9.510801,4019
177961003,0.38140932,-0.14062755,0.030602211,3983,0,-4.729501,-6.156236,-18.300655,3983
177965000,0.16467924,-0.06676197,-0.027054735,3997,0,-3.4127314,2.8228178,-7.854106,3997
177969002,0.31963012,0.17433009,0.009582694,4002,0,1.7817451,-3.7893643,-1.0391476,4002
177973000,0.13794576,0.006627193,-0.013679844,3998,0,-4.171431,-0.42453006,-12.996512,3998
177977018,0.27768233,-0.26991302,-0.0038158372,4018,0,-11.024132,-2.27173,-20.68422,4018
177981001,0.11094987,0.025761107,0.0136462,3983,0,-5.8620954,2.7715209,-4.2230062,3983
177985002,0.22351465,0.08818841,-0.030347412,4001,0,-0.07969512,-5.067676,0.70232195,4001
177989002,-0.10270583,-0.040388346,0.023918936,4000,0,-6.929087,1.6908033,-16.620857,4000
177993002,0.3688149,-0.062292185,-0.03180935,4000,0,-6.680167,-2.7352371,-19.23519,4000
177997015,-0.13503972,-0.005732021,0.0042440915,4013,0,-1.1523955,-1.0762453,-3.7442133,4013
178001002,0.09750562,0.16043422,-0.0038988907,3987,0,-3.281126,4.783283,0.518651,3987
178005003,0.11711769,-0.076877266,0.009506795,4001,0,-5.057855,-8.394724,-15.051641,4001
178009002,-0.01555348,-0.10846127,-0.0020108088,3999,0,-9.518964,3.957725,-19.585386,3999
178013000,0.39329013,0.1098893,0.0037395083,3998,0,1.7039952,-6.600148,-3.7344267,3998
178017018,-0.2592797,0.046049755,-0.012403842,4018,0,-1.5241787,2.1122274,-3.7482176,4018
178021000,0.09701451,-0.12541361,-0.016239977,3982,0,-9.74076,0.27824438,-17.386887,3982
178025007,-0.022113558,-0.13114376,-0.0035133446,4007,0,-9.04156,-2.1179845,-13.817937,4007
178029003,0.12538092,-0.0055316132,-0.029066756,3996,0,-2.456918,-0.31204274,-0.07721331,3996
178033001,-0.07323449,0.07893995,0.010639386,3998,0,-0.95725733,0.20961837,-6.425743,3998
178037017,0.054795265,-0.051677775,-0.04974594,4016,0,-5.5654273,-0.7976991,-20.360893,4016
178041000,-0.026081745,-0.16523065,-0.0026270938,3983,0,-4.515008,-3.5014343,-13.055556,3983
178045001,0.0938317,0.06706253,-0.01663234,4001,0,-1.3129883,3.8388312,0.75319386,4001
178049004,0.028380884,-0.012047262,-0.0012212961,4003,0,-2.0781994,-5.417394,-5.5311446,4003
178053000,-0.09606526,-0.17241523,-0.013961843,3996,0,-11.444946,3.249771,-20.882019,3996
178057017,0.37333894,-0.056346107,-0.01966866,4017,0,-2.7660654,-7.844492,-13.630575,4017
178061000,-0.19533662,0.010750551,-0.01418969,3983,0,0.45271903,2.6710544,-2.8641157,3983
178065000,0.11439443,-0.016132068,-0.033924945,4000,0,-6.7594776,0.73487765,-8.843229,4000
178069001,-0.16095094,-0.16515566,-0.01108847,4001,0,-9.39475,-2.3630054,-14.617826,4001
178073002,0.15698537,-0.1681529,-0.038462993,4001,0,-7.521383,-0.33394346,-9.7855015,4001
178077017,0.08755935,0.15813129,0.014968524,4015,0,1.3257077,-1.4853503,-1.5513674,4015
178081000,0.03003438,0.10374607,-0.05659012,3983,0,-0.63370085,-0.2551075,-10.354963,3983
178085001,-0.014599452,-0.19065642,-0.013091357,4001,0,-8.255474,-2.360821,-21.64193,4001
178089002,0.20422988,-0.017328477,-0.025830986,4001,0,-5.3077626,1.9461695,-7.8675528,4001
178093002,0.18610741,0.034616027,-0.01698502,4000,0,1.03494,-6.2462697,2.7843547,4000
178097017,-0.06441808,0.02469532,-0.013594949,4015,0,-7.0705,4.585442,-10.539256,4015
178101001,0.35717052,-0.11350744,-0.05297512,3984,0,-5.8946147,-8.025501,-20.99914,3984
178105000,-0.11355437,-0.08615275,-0.03618294,3999,0,-5.437245,3.3353183,-10.8979,3999
178109001,0.30295998,0.13191102,-0.040326666,4001,0,-1.9327976,0.13641523,0.72192955,4001
178113001,-0.2013759,-0.10150763,-0.025600241,4000,0,-5.7325373,-1.7675456,-9.089693,4000
178117017,0.12515049,-0.15719071,-0.04766609,4016,0,-10.269685,1.3134631,-18.83892,4016
178121001,0.25954643,0.046695553,-0.009082888,3984,0,0.12991206,-5.930309,-8.874038,3984
178125000,-0.025623664,0.10348774,-0.047360417,3999,0,1.0886855,2.8191066,-0.6898044,3999
178129003,0.015378634,-0.0059069125,-0.014885815,4003,0,-4.9524527,-1.4413749,-13.1112795,4003
178133003,0.034946747,-0.11139076,-0.052949794,4000,0,-9.772536,0.37318325,-17.847713,4000
178137019,0.18406972,-0.040619303,-0.03617911,4016,0,-2.9903376,-4.155563,-3.8421624,4016
178141001,-0.11577007,0.050726704,-0.012202873,3982,0,-2.8885083,3.0962713,-7.048894,3982
178145001,0.07179021,-0.04974917,-0.061276473,4000,0,-5.1168876,-2.6554372,-13.702395,4000
178149001,-0.13436545,-0.07463499,-0.014318601,4000,0,-7.686099,0.1070261,-13.168003,4000
178153001,0.28429198,0.07169302,-0.042871624,4000,0,-2.8145049,-0.31705973,-4.117327,4000
178157017,-0.11400152,-0.0040551745,-0.010958822,4016,0,-1.0287567,-2.217267,-5.2803683,4016
178161001,0.025217745,-0.01831056,-0.050676163,3984,0,-7.456549,2.6178813,-14.400758,3984
178165001,0.16550112,0.0013235612,-0.03187485,4000,0,-3.2114046,-7.9663343,-11.635878,4000
178169002,0.0037692501,-0.033931978,-0.03667936,4001,0,-3.7162633,3.0437691,-5.8567934,4001
178173000,0.101329476,-0.01290868,-0.016322242,3998,0,-3.9834142,-1.3940445,-8.653079,3998
178177018,-0.19726893,-0.0267183,-0.04988604,4018,0,-7.679622,1.899778,-9.877176,4018
178181003,0.2284248,-0.09156235,-0.045298632,3985,0,-5.750609,-4.7981186,-10.926244,3985
178185000,0.048646066,0.035164103,-0.02026475,3997,0,-3.1095514,0.45124778,-8.950729,3997
178189001,0.04716328,-0.0036841074,-0.06798312,4001,0,-1.6956192,0.38013077,-8.624444,4001
178193000,-0.2555456,-0.05299865,-0.02777638,3999,0,-6.2394304,0.05032473,-8.820994,3999
178197019,0.21300034,-0.011085301,-0.058224507,4019,0,-4.6224165,-2.7419493,-6.8313,4019
178201001,0.060621236,-0.0929111,-0.004435389,3982,0,-2.6697004,-3.2230935,-8.427516,3982
178205000,0.0029815752,0.07205263,-0.032835167,3999,0,-4.48858,4.570202,-11.526107,3999
178209001,-0.0340508,-0.034601502,-0.05532771,4001,0,-1.0817143,-5.988012,-9.912455,4001
178213002,-0.055194017,-0.13004133,-0.04043683,4001,0,-8.623009,2.1089773,-11.50846,4001
178217017,0.2647852,-0.02380871,-0.024423398,4015,0,-4.0254817,-4.438296,-10.765011,4015
178221000,-0.32636273,-0.08602647,-0.038684305,3983,0,-4.81185,3.3052797,-5.473018,3983
178225003,0.046435587,-0.045671,-0.04363547,4003,0,-6.5462003,-1.8753281,-9.12042,4003
178229002,-0.003444728,0.0636138,-0.037941787,3999,0,-2.968387,-3.8227186,-9.70698,3999
178233001,0.13141836,-0.048589047,-0.046483766,3999,0,-3.8525786,1.5020845,-11.419422,3999
178237017,-0.1440072,-0.03972348,-0.015440315,4016,0,-4.1964335,0.5601666,-7.8808103,4016
178241001,-0.0812586,-0.018288532,-0.07950939,3984,0,-4.4213624,0.055025853,-5.221899,3984
178245002,0.10964564,-0.061048653,-0.0116045745,4001,0,-4.3126,-4.934924,-10.537373,4001
178249001,0.1783975,0.0068789963,-0.03946415,3999,0,-4.535231,0.27756116,-12.2546425,3999
178253000,-0.08872164,-0.062359113,-0.043288797,3999,0,-2.0578177,-1.0355256,-9.31956,3999
178257016,-0.14305243,-0.022391902,-0.049953032,4016,0,-7.8880525,3.8882468,-4.8072276,4016
178261001,0.26794297,-0.022136683,-0.053082343,3985,0,-4.147862,-8.791574,-9.239363,3985
178265000,-0.061069787,-0.15774457,-0.028091753,3999,0,-6.1793017,3.9476404,-14.010981,3999
178269003,0.15699287,-0.044104125,-0.06641519,4003,0,-4.747913,-1.968403,-9.772727,4003
178273002,-0.26234794,0.108281575,-0.061441693,3999,0,-2.0018926,0.37321523,-4.680955,3999
178277017,0.25911424,-0.026128234,-0.05422508,4015,0,-5.0251637,-0.95045185,-7.808076,4015
178281002,0.05202013,-0.10322685,-0.019712325,3985,0,-5.559125,-3.4307854,-13.438381,3985
178285001,-0.024088975,0.022757776,-0.06657825,3999,0,-4.2493424,3.832774,-7.4745865,3999
178289003,0.045670725,0.01704169,-0.037931457,4002,0,-0.85713446,-4.499159,-5.0879836,4002
178293000,0.027897408,0.04014329,-0.061927196,3997,0,-5.599895,-0.512937,-11.638104,3997
178297019,0.1633753,-0.10633913,-0.026394183,4019,0,-5.1850457,-3.1073685,-15.104537,4019
178301000,-0.10811641,-0.043472204,-0.041402254,3981,0,-7.279472,2.9965682,-8.096914,3981
178305004,0.062199418,0.09497466,-0.057846837,4004,0,-2.3000147,-4.0471673,-1.2509145,4004
178309001,-0.073763,-0.033212967,-0.02361521,3997,0,-4.4966416,1.1850433,-9.305352,3997
178313003,0.22897515,-0.08043374,-0.06630987,4002,0,-7.2602663,-3.7586315,-18.058926,4002
178317017,-0.20366918,0.02459004,-0.04324152,4014,0,-2.5175855,1.8167447,-5.728021,4014
178321000,0.11649296,0.03793837,-0.059994835,3983,0,-3.040428,0.5637895,-2.0782413,3983
178325001,-0.050334163,-0.016585039,-0.035526086,4001,0,-4.9524503,-4.68535,-10.78197,4001
178329001,0.105247356,-0.052443165,-0.055354707,4000,0,-6.580137,2.382377,-14.963154,4000
178333002,0.1350827,-0.04490178,-0.03330887,4001,0,-1.9677651,-5.8208976,-7.6879992,4001
178337019,-0.14677826,0.060525462,-0.069779076,4017,0,-2.3732436,3.143301,-3.362419,4017
178341000,0.10291874,-0.043201856,-0.031868316,3981,0,-5.336194,-2.4121015,-10.802522,3981
178345000,-0.10027878,-0.12515414,-0.052430112,4000,0,-9.483339,-0.458969,-13.792381,4000
178349800,0.10329327,-0.036787067,-0.056772597,4800,0,-4.022555,-2.0623975,-9.362569,4800
178353799,0.015886998,-0.034618575,-0.018067278,3999,0,-4.3542495,0.77988774,-5.769538,3999
178358600,0.0844633,-0.061316237,-0.06228944,4801,0,-3.4610775,-4.2359014,-7.8258586,4801
178362600,-0.19607393,0.062684886,-0.016525894,4000,0,-3.6095529,4.8224916,-5.618106,4000
178366600,0.108704425,-0.15225442,-0.098314494,4000,0,-6.0590124,-5.6981387,-18.107803,4000
178370602,-0.17403355,-0.10860644,-0.049323477,4002,0,-8.255762,1.690944,-12.494815,4002
178374600,0.29617137,0.030522121,-0.038648114,3998,0,-2.4266248,-1.4407362,-2.6517,3998
178378600,-0.38509887,-0.14440705,-0.051497318,4000,0,-3.6084075,0.5636191,-5.9272313,4000
178382600,-0.08697539,-0.045415822,-0.07374159,4000,0,-8.393579,2.580592,-11.865713,4000
178386600,0.17179312,-0.020824663,-0.043958284,4000,0,-0.34772062,-10.151611,-9.176585,4000
178390599,-0.09407911,-0.042914208,-0.050978385,3999,0,-3.7577713,5.8874145,-10.167521,3999
178394600,0.008878538,0.009250803,-0.009173286,4001,0,-2.0448594,0.065670036,-6.898309,4001
178398600,-0.2725049,-0.07568003,-0.070538945,4000,0,-7.186997,-0.8250115,-6.514287,4000
178402603,0.28807592,-0.04523897,-0.051254313,4003,0,-4.9254203,-5.2540903,-11.103837,4003
178406601,0.13413893,0.01107101,-0.018269198,3998,0,-2.2121992,-1.8149825,-10.709863,3998
178410601,-0.15152837,-0.14959578,-0.083212145,4000,0,-5.484477,2.7485242,-9.190451,4000
178414601,-0.27553403,-0.0012118419,-0.039642897,4000,0,-8.125976,2.4247272,-4.2562714,4000
178418601,0.29137224,-0.036676094,-0.06824897,4000,0,-5.550609,-6.869567,-7.799144,4000
178422600,-0.017142504,-0.14668374,-0.017762512,3999,0,-5.167082,-0.2020645,-12.066501,3999
178426601,0.10652381,0.06288036,-0.060042843,4001,0,-2.9184232,3.5266895,-10.829188,4001
178430600,-0.29127717,0.021135734,-0.073033765,3999,0,-0.45046586,-3.4680622,-2.9628193,3999
178434600,0.0369382,-0.054212503,-0.059936173,4000,0,-7.2435923,3.6274848,-8.117364,4000
178438599,0.384101,-0.08377037,-0.019241476,3999,0,-4.0751348,-9.100262,-13.149827,3999
178442600,-0.22511993,-0.027544541,-0.050684176,4001,0,-4.7870183,5.2899313,-9.10389,4001
178446600,0.17315975,0.07338982,-0.062141895,4000,0,0.06762464,-3.3342407,-2.546517,4000
178450600,-0.16741565,-0.01182873,-0.06023815,4000,0,-4.3754716,-2.2685926,-7.681448,4000
178454601,0.22749746,-0.17362867,-0.061213963,4001,0,-9.817994,-0.5679419,-16.548325,4001
178458600,-0.0664898,-0.14347802,-0.032503504,3999,0,-6.554042,-0.37934268,-9.973664,3999
178462600,-0.08140796,0.023691457,-0.0887467,4000,0,-2.179182,-0.2212428,0.7538954,4000
178466600,-0.07829191,0.10058074,-0.030984042,4000,0,-1.5610442,-0.61826617,-6.7307835,4000
178470600,0.09420315,-0.035238802,-0.075202614,4000,0,-6.615446,-0.8079778,-16.935877,4000
178474600,-0.10786114,-0.15997972,-0.036507208,4000,0,-6.3903666,-2.1104417,-11.621685,4000
178478600,0.00983947,0.089361206,-0.04654995,4000,0,-3.3784404,3.5966125,2.2105374,4000
178482600,0.06957049,0.08734552,-0.043468393,4000,0,0.72951436,-7.013224,-3.0278118,4000
178486600,-0.14986587,-0.030899681,-0.05598927,4000,0,-8.149448,3.603586,-18.935606,4000
178490600,0.25431746,-0.04847879,-0.07199121,4000,0,-4.743217,-6.3482876,-14.808254,4000
178494600,-0.22754775,-0.017268306,-0.041655876,4000,0,-4.6164117,2.810155,-1.0980567,4000
178498600,0.14399633,0.0499147,-0.05075298,4000,0,-4.7257323,-0.4277049,-2.9738126,4000
178502600,-0.270751,-0.036060084,-0.05338074,4000,0,-5.452634,-3.2397227,-11.696899,4000
178506600,0.07915902,-0.10042413,-0.08758058,4000,0,-7.6592417,0.029179832,-14.3821745,4000
178510601,0.08144733,0.08362104,-0.01991046,4001,0,-1.4369076,-3.2979898,-5.754593,4001
178514601,-0.16616651,0.095146134,-0.06858124,4000,0,-3.053363,5.422801,-2.7773497,4000
178518600,-0.16099614,-0.06336201,-0.037133414,3999,0,-5.9031587,-2.0041316,-8.720913,3999
178522601,0.053995248,0.03989806,-0.06234762,4001,0,-5.5002623,-2.5888078,-9.6992445,4001
178526600,0.24949022,0.0032241708,-0.037941474,3999,0,0.4631094,-5.803955,-9.8897085,3999
178530599,-0.17599316,0.07309505,-0.028216427,3999,0,-4.8925276,5.755409,-8.661101,3999
178534600,-0.10032566,0.01010295,-0.07873522,4001,0,-3.54319,-2.7553747,-5.1499214,4001
178538600,-0.1601335,-0.08013563,-0.049228612,4000,0,-9.033068,0.56202143,-7.6435146,4000
178542600,0.45336848,0.029122192,-0.049256813,4000,0,-5.301846,-6.581843,-12.94796,4000
178546600,-0.2796788,-0.047536466,-0.042921647,4000,0,-1.8511962,2.4496655,-9.094204,4000
178550600,-0.10115323,-0.029687654,-0.09043213,4000,0,-5.769847,2.8329847,-4.9158397,4000
178554601,-0.14080371,0.095879465,-0.056002043,4001,0,-4.555972,-5.6274343,-4.912789,4001
178558600,0.13571724,-0.0652949,-0.049657498,3999,0,-6.3840075,2.5308924,-12.090241,3999
178562600,0.089538954,-0.08630188,-0.017307056,4000,0,-4.621195,-3.983336,-12.505418,4000
178566601,-0.2526226,0.14700997,-0.09592216,4001,0,-0.8403576,4.2932763,-3.8478174,4001
178570601,0.09848033,0.07971325,-0.0487391,4000,0,-0.68555105,-5.1115813,-4.272975,4000
178574600,-0.0040141437,-0.13151385,-0.043940105,3999,0,-10.115798,-0.061008614,-15.607546,3999
178578600,0.060801685,-0.11009651,-0.063765004,4000,0,-5.943254,-1.4494946,-8.98053,4000
178582600,-0.18365876,0.15060592,-0.032159586,4000,0,-2.4454658,1.928975,-0.69966435,4000
178586600,0.15494506,0.114710085,-0.09763419,4000,0,-1.4599229,-4.960946,-7.540023,4000
178590600,-0.19912553,-0.13611822,-0.031664286,4000,0,-9.005046,2.1252763,-17.553999,4000
178594600,0.1680059,-0.07870892,-0.07675661,4000,0,-7.680291,-0.3954624,-8.784064,4000
178598600,-0.18076769,0.10055636,-0.05411471,4000,0,0.74365854,-1.8797915,2.7753158,4000
178602599,0.08687805,0.13865356,-0.047526203,3999,0,-3.2199063,2.5242288,-5.9728785,3999
178606600,0.038760547,-0.048121896,-0.063961536,4001,0,-4.143149,-6.6305394,-19.187008,4001
178610600,-0.051343765,-0.033052787,-0.07698907,4000,0,-6.5456324,4.2973323,-12.064079,4000
178614599,0.24879402,0.046070147,-0.01722113,3999,0,-0.457536,-4.9822745,0.050962277,3999
178618600,-0.23854208,-0.010737243,-0.06778575,4001,0,-4.9074974,2.5069768,-4.965953,4001
178622600,0.1842187,-0.052795462,-0.06242231,4000,0,-7.181281,-2.664177,-16.18305,4000
178626600,0.05709928,-0.041126017,-0.064816274,4000,0,-4.005596,-3.6825187,-11.5835,4000
178630600,0.14694159,-0.015565844,-0.07950655,4000,0,-3.876652,0.45393857,-5.0085936,4000
178634601,-0.15953396,-0.021055182,-0.028009536,4001,0,-5.451824,3.4608152,-3.6576614,4001
178638600,-0.013785249,-0.13894814,-0.11046878,3999,0,-7.5911384,-3.440416,-9.621255,3999
178642600,-0.012673345,-0.01635631,-0.04752164,4000,0,-3.9416606,-1.5001022,-11.595642,4000
178646600,0.3751799,0.064903915,-0.06287973,4000,0,-1.8056542,-1.8825511,-8.978707,4000
178650602,-0.30869627,-0.07153708,-0.05062245,4002,0,-1.5496538,0.8996832,-7.8192234,4002
178654600,-0.06778314,0.02781907,-0.07253541,3998,0,-7.093029,5.2945476,-4.4444623,3998
178658600,0.18511036,-0.018008934,-0.0525106,4000,0,-1.7443087,-12.558695,-6.1833954,4000
178662600,0.029262876,-0.06074183,-0.044184003,4000,0,-6.3502917,4.7272034,-15.298839,4000
178666600,0.24408804,-0.026712911,-0.044789027,4000,0,-2.3426168,-4.458239,-11.83292,4000
178670600,-0.4958544,0.029487774,-0.07827972,4000,0,-4.839221,4.1204414,-0.86546475,4000
178674599,0.23661365,0.0445932,-0.05469134,3999,0,-5.841333,-2.530145,-4.4922733,3999
178678600,-0.016836798,-0.14370486,-0.034303296,4001,0,-6.647872,-3.9925847,-13.971438,4001
178682600,0.018957397,-0.12784353,-0.087080926,4000,0,-7.5775747,1.1464657,-15.068995,4000
